userid,day,AppCategory_Audio apps,AppCategory_Game apps,AppCategory_Image apps,AppCategory_Maps apps,AppCategory_News apps,AppCategory_Productivity apps,AppCategory_Social apps,AppCategory_Undefined apps,AppCategory_Video apps,AppCategory_Screen on (day),AppCategory_Screen unlock (day),AppCategory_Used duration (day),AppCategory_Screen on (evening),AppCategory_Screen unlock (evening),AppCategory_Used duration (evening),AppCategory_Screen on (night) ,AppCategory_Screen unlock (night),AppCategory_Used duration (night),AppCategory_Used duration (total),AppCategory_Moved distance,AppCategory_Light
193,1,189,399,0,4053,0,5172,17206,25639,3350,78,57,10236,39,27,14371,25,13,7006,31613,55961,12485.26257
193,2,6176,3719,0,1630,0,9978,33307,27064,9618,53,34,13467,36,26,7163,0,0,549,21179,24712,5151.296859
193,3,222,10339,0,207,0,6233,55758,23289,13472,27,19,6852,7,6,10676,6,4,6725,24253,3446,2625.38374
193,4,595,3568,0,13,0,4927,21167,31575,3440,0,0,0,0,0,0,0,0,0,0,0,0
193,5,3593,670,0,28,0,3697,14394,26166,5918,22,9,8319,0,0,0,0,0,0,8319,18449,801.9494683
193,6,343,3671,0,292,0,2406,22162,35305,2209,13,10,3661,6,5,10793,0,0,0,14454,19942,329.8303942
193,7,2599,13432,0,3941,0,12075,29328,20350,9331,7,7,5088,7,3,13419,1,1,2350,20857,2580,1639.392642
193,8,2213,434,0,82,0,6143,31470,37688,5360,12,11,5904,17,10,6049,22,4,8303,20256,923,3948.289967
193,9,6910,198,0,0,0,9747,29483,32230,14946,4,4,4246,0,0,0,0,0,0,4246,1075,3280.413943
193,10,139,179,0,1980,0,16537,40031,30666,16309,4,4,4210,7,5,15613,3,3,1555,21378,173,1064.960561
193,11,786,2466,0,2133,0,2717,15938,71836,1875,0,0,0,15,11,6017,15,5,7534,13551,428,939.3956331
193,12,8100,9770,0,284,0,8931,19868,29755,2908,7,6,3227,0,0,0,0,0,0,3227,1087,1323.128358
193,13,9783,0,0,13828,0,2053,32630,20891,7865,36,29,7059,36,27,8039,20,7,6087,21185,32780,5616.356453
193,14,5845,1820,0,0,0,7682,25651,27210,4813,6,5,6700,15,13,15035,13,8,5708,27443,257,803.4600472
195,1,0,0,0,116,0,1164,4641,10385,15267,44,34,10342,49,38,7077,10,7,1914,19333,7,4136.526096
195,2,0,0,0,0,0,1531,2073,4471,24326,15,14,13256,63,42,10091,9,6,1517,24864,0,1986.455634
195,3,0,0,0,9095,0,654,3729,6334,17142,32,21,14782,73,51,12535,2,1,2317,29634,0,14107.14914
195,4,0,0,0,0,0,2209,2610,8755,20012,37,31,14468,38,30,9324,0,0,0,23792,0,1631.939714
195,5,0,0,0,0,0,1362,1808,3067,23025,49,41,5556,17,13,11353,11,10,5275,22184,160,2801.076204
195,6,0,0,0,0,0,5271,4953,4857,16042,80,63,9141,47,40,9037,2,1,395,18573,0,2301.153609
195,7,0,0,0,4089,0,571,1811,6539,10761,36,27,7327,58,31,13058,9,3,8346,28731,0,1760.190617
195,8,0,0,0,688,0,2649,4162,10999,25192,30,26,17264,19,15,4091,9,6,2186,23541,17,2912.000353
195,9,0,0,0,940,0,2287,4192,10322,11443,61,44,11114,63,39,9183,0,0,0,20297,0,5560.359016
195,10,0,0,0,0,0,1890,4473,9826,19455,59,51,10715,45,35,10693,6,4,3809,25217,0,1868.930314
195,11,0,0,0,9396,0,568,2567,2006,17096,43,31,12898,25,21,6841,4,0,7040,26779,0,5538.027486
195,12,0,0,0,38,0,1535,3232,4729,15769,71,45,6039,25,21,7069,0,0,0,13108,0,2218.012657
195,13,0,0,0,0,0,1657,4024,4954,520,71,39,8725,16,10,7555,0,0,0,16280,242,3998.019787
195,14,0,0,0,0,0,487,4040,3310,13212,44,26,11601,43,30,11902,8,7,5280,28783,148,1721.208607
